Matricula;Periodo de Ingresso;Forma de Ingresso;Curriculo;Estado Civil;Sexo;Idade Aproximada no Ingresso;Cor;Cota;Status;Tipo de Evasao;Periodo de Evasao
122210160;2022.2;SISU;2023;Solteiro;MASCULINO;22;Branca;-;ATIVO;REGULAR;-
118110753;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L1;INATIVO;GRADUADO;2022.2
123210312;2023.2;SISU;2023;Solteiro;FEMININO;18;Branca;-;ATIVO;REGULAR;-
115110753;2015.1;SISU;2017;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2019.2
119210204;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2024.1
115210399;2015.2;SISU;1999;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2020.2
118110900;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2023.1
119211093;2019.2;SISU;2017;Solteiro;MASCULINO;23;Parda;L2;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.1
118210406;2018.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2023.2
117210911;2017.2;SISU;2017;Solteiro;FEMININO;19;Branca;-;INATIVO;GRADUADO;2021.2
115110304;2015.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2020.1
116210684;2016.2;SISU;1999;Solteiro;FEMININO;19;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2017.1
117110219;2017.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2021.2
115210583;2015.2;SISU;1999;Solteiro;MASCULINO;17;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2016.2
122111030;2022.1;SISU;2023;Solteiro;MASCULINO;22;Preta;L2;ATIVO;REGULAR;-
117210405;2017.2;SISU;2017;Solteiro;FEMININO;21;Preta;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2018.2
117210367;2017.2;SISU;2017;Solteiro;MASCULINO;16;Branca;L1;INATIVO;GRADUADO;2023.2
121210460;2021.2;SISU;2023;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
119110519;2019.1;SISU;2017;Casado;FEMININO;21;Parda;L2;INATIVO;GRADUADO;2023.2
123210718;2023.2;SISU;2023;Solteiro;FEMININO;19;Branca;L1;ATIVO;REGULAR;-
116210931;2016.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2019.2
117111891;2017.1;SISU;1999;Solteiro;MASCULINO;19;Parda;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2017.2
119110725;2019.1;SISU;2017;Solteiro;MASCULINO;20;Branca;L1;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2019.1
117110906;2017.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2021.2
115111458;2015.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2019.2
120110091;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;-;ATIVO;REGULAR;-
117210287;2017.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;ATIVO;REGULAR;-
119210256;2019.2;SISU;2017;Solteiro;MASCULINO;20;Parda;L6;INATIVO;GRADUADO;2024.1
119210935;2019.2;TRANSFERENCIA;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
118210845;2018.2;SISU;2017;Solteiro;MASCULINO;18;Preta;L2;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
119210330;2019.2;SISU;2017;Solteiro;MASCULINO;20;Parda;L1;ATIVO;REGULAR;-
120211072;2020.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L1;ATIVO;REGULAR;-
122110472;2022.1;SISU;2023;Solteiro;FEMININO;18;Parda;L6;ATIVO;REGULAR;-
118210324;2018.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;INATIVO;GRADUADO;2023.2
119211021;2019.2;TRANSFERENCIA;2017;Solteiro;MASCULINO;20;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2023.1
117110913;2017.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2024.1
123210584;2023.2;SISU;2023;Solteiro;MASCULINO;18;Branca;L5;ATIVO;REGULAR;-
122210585;2022.2;SISU;2023;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-
123210054;2023.2;SISU;2023;Solteiro;FEMININO;18;Branca;-;ATIVO;REGULAR;-
121210335;2021.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L5;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
117210906;2017.2;SISU;2017;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2022.2
120110513;2020.1;SISU;2017;Solteiro;MASCULINO;21;Parda;L2;ATIVO;REGULAR;-
118110885;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2024.1
122210151;2022.2;SISU;2023;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-
123110356;2023.1;SISU;2023;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
121210721;2021.2;SISU;2023;Solteiro;MASCULINO;19;Branca;L5;ATIVO;REGULAR;-
117110727;2017.1;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;INATIVO;CANCELAMENTO POR ABANDONO;2018.2
118111051;2018.1;SISU;2023;Solteiro;MASCULINO;20;Parda;L2;ATIVO;REGULAR;-
117210712;2017.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2022.2
121111245;2021.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2021.2
118111019;2018.1;SISU;2023;Solteiro;MASCULINO;19;Preta;L2;ATIVO;REGULAR;-
123210309;2023.2;SISU;2023;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2024.1
117110734;2017.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2023.2
117210696;2017.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;INATIVO;GRADUADO;2022.2
119210350;2019.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L5;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
121110641;2021.1;SISU;2023;Solteiro;FEMININO;18;Branca;L13;ATIVO;REGULAR;-
118110489;2018.1;SISU;2017;Solteiro;MASCULINO;17;Parda;L2;INATIVO;GRADUADO;2022.1
121210514;2021.2;SISU;2017;Solteiro;FEMININO;24;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
121111059;2021.1;SISU;2023;Solteiro;FEMININO;19;Branca;L1;ATIVO;REGULAR;-
117210922;2017.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;GRADUADO;2021.1
122210820;2022.2;SISU;2017;Solteiro;FEMININO;23;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2023.1
122210263;2022.2;SISU;2023;Solteiro;MASCULINO;17;Parda;L2;ATIVO;REGULAR;-
119110012;2019.1;SISU;2017;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2023.2
120211132;2020.2;SISU;2017;Solteiro;FEMININO;18;Parda;L5;ATIVO;REGULAR;-
118210822;2018.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2023.1
117110910;2017.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L1;INATIVO;GRADUADO;2022.2
121210801;2021.2;SISU;2017;Solteiro;MASCULINO;23;Branca;L1;ATIVO;REGULAR;-
118210675;2018.2;SISU;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2022.2
121110604;2021.1;SISU;2017;Solteiro;FEMININO;21;Parda;L6;ATIVO;REGULAR;-
120210375;2020.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.1
121210449;2021.2;SISU;2023;Solteiro;MASCULINO;22;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2024.2
121110502;2021.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
118210854;2018.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2023.2
120110831;2020.1;TRANSFERENCIA;2017;Solteiro;FEMININO;19;Parda;-;INATIVO;GRADUADO;2024.1
118111612;2018.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;GRADUADO;2022.2
119210990;2019.2;REOPCAO;2017;Solteiro;FEMININO;19;Branca;-;INATIVO;GRADUADO;2024.1
117110434;2017.1;SISU;2017;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2021.1
121110942;2021.1;SISU;2017;Solteiro;FEMININO;18;Parda;L2;ATIVO;REGULAR;-
122110002;2022.1;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
119210840;2019.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
118110414;2018.1;SISU;2017;Solteiro;MASCULINO;18;Parda;-;INATIVO;GRADUADO;2023.1
118210685;2018.2;SISU;2017;Solteiro;FEMININO;19;Branca;-;INATIVO;GRADUADO;2022.2
119210566;2019.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;ATIVO;REGULAR;-
119210540;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2023.1
119110692;2019.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L1;INATIVO;GRADUADO;2024.1
121210197;2021.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
121110669;2021.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-
117210306;2017.2;SISU;2017;Solteiro;MASCULINO;19;Amarela;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2019.2
119211122;2019.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
121210530;2021.2;SISU;2017;Solteiro;FEMININO;17;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2023.1
120111456;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2021.1
120110581;2020.1;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
118110616;2018.1;SISU;2017;Solteiro;MASCULINO;19;Preta;L6;ATIVO;REGULAR;-
121210488;2021.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
121110199;2021.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
121110295;2021.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
118210905;2018.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2020.1
119210145;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
120110259;2020.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2024.2
122210330;2022.2;SISU;2023;Solteiro;FEMININO;22;Branca;L5;ATIVO;REGULAR;-
118110412;2018.1;SISU;2017;Solteiro;FEMININO;18;Parda;-;INATIVO;GRADUADO;2022.2
118210691;2018.2;SISU;2017;Solteiro;FEMININO;19;Branca;-;ATIVO;REGULAR;-
117211378;2017.2;SISU;1999;Solteiro;MASCULINO;19;Amarela;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2017.2
118210512;2018.2;SISU;2017;Solteiro;MASCULINO;18;Preta;L2;ATIVO;REGULAR;-
120110597;2020.1;SISU;2017;Solteiro;MASCULINO;20;Parda;L6;ATIVO;REGULAR;-
121110737;2021.1;SISU;2023;Solteiro;MASCULINO;20;Branca;L5;ATIVO;REGULAR;-
113210095;2013.2;VESTIBULAR  ENEM;1999;Solteiro;MASCULINO;23;Branca;-;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2014.1
121210700;2021.2;SISU;2023;Solteiro;MASCULINO;20;Branca;L1;ATIVO;REGULAR;-
118210735;2018.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2023.2
123210308;2023.2;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
123110522;2023.1;SISU;2023;Solteiro;MASCULINO;18;Branca;L5;ATIVO;REGULAR;-
121210166;2021.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
121111333;2021.1;SISU;2017;Solteiro;MASCULINO;22;Parda;L2;ATIVO;REGULAR;-
121110071;2021.1;SISU;2017;Solteiro;MASCULINO;19;Parda;-;ATIVO;REGULAR;-
119210010;2019.2;SISU;2017;Solteiro;MASCULINO;19;Parda;-;INATIVO;GRADUADO;2023.2
118110614;2018.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;INATIVO;GRADUADO;2022.1
121111728;2021.1;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
117211159;2017.2;SISU;2017;Solteiro;MASCULINO;17;Parda;L2;INATIVO;GRADUADO;2022.2
119110770;2019.1;SISU;2017;Solteiro;MASCULINO;18;Branca;L5;INATIVO;GRADUADO;2023.2
118112068;2018.1;SISU;2017;Solteiro;FEMININO;18;Parda;L1;INATIVO;GRADUADO;2023.2
117110562;2017.1;SISU;1999;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2017.2
123210127;2023.2;SISU;2023;Solteiro;MASCULINO;19;Preta;L2;ATIVO;REGULAR;-
117110911;2017.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L1;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
118110320;2018.1;SISU;2017;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2020.2
122110390;2022.1;SISU;2023;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-
120111763;2020.1;SISU;2017;Solteiro;MASCULINO;20;Parda;L1;INATIVO;CANCELAMENTO POR ABANDONO;2020.2
123210138;2023.2;SISU;2023;Solteiro;MASCULINO;18;Preta;L2;ATIVO;REGULAR;-
118110984;2018.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;GRADUADO;2024.1
119210212;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2021.2
119110716;2019.1;SISU;2017;Solteiro;MASCULINO;17;Branca;L1;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2019.1
122110481;2022.1;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
121210251;2021.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
121110220;2021.1;SISU;2017;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
119210153;2019.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2022.2
120110501;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
119210366;2019.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
120210322;2020.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
123210843;2023.2;SISU;2023;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
121210381;2021.2;SISU;2023;Solteiro;MASCULINO;20;Parda;-;ATIVO;REGULAR;-
123210800;2023.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
121210486;2021.2;SISU;2017;Solteiro;FEMININO;18;Preta;L2;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
121210025;2021.2;SISU;2023;Solteiro;FEMININO;22;Branca;-;ATIVO;REGULAR;-
123210295;2023.2;SISU;2023;Solteiro;MASCULINO;23;Branca;-;ATIVO;REGULAR;-
118210134;2018.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2023.2
123210802;2023.2;SISU;2023;Solteiro;FEMININO;20;Preta;L2;ATIVO;REGULAR;-
121211086;2021.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
121210844;2021.2;SISU;2023;Solteiro;MASCULINO;17;Parda;L2;ATIVO;REGULAR;-
123110247;2023.1;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
119210706;2019.2;SISU;2017;Solteiro;MASCULINO;21;Parda;L2;INATIVO;GRADUADO;2023.2
121110138;2021.1;SISU;2017;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2021.2
120110442;2020.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
119111008;2019.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2024.1
123210570;2023.2;SISU;2023;Solteiro;MASCULINO;22;Branca;L5;ATIVO;REGULAR;-
121210472;2021.2;SISU;2017;Solteiro;MASCULINO;20;Parda;L2;ATIVO;REGULAR;-
121210058;2021.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
120110562;2020.1;SISU;2017;Solteiro;FEMININO;18;Parda;L6;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2021.1
119110512;2019.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2023.1
120210568;2020.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L5;ATIVO;REGULAR;-
121210531;2021.2;SISU;2023;Solteiro;MASCULINO;21;Preta;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
119211124;2019.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
120211048;2020.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2021.1
120210768;2020.2;SISU;2023;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2024.1
122110409;2022.1;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
119110268;2019.1;SISU;2017;Solteiro;FEMININO;17;Branca;-;INATIVO;GRADUADO;2023.2
118111344;2018.1;SISU;2017;Solteiro;MASCULINO;18;Preta;L2;INATIVO;GRADUADO;2023.1
118210844;2018.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;GRADUADO;2022.2
123110543;2023.1;SISU;2023;Solteiro;MASCULINO;19;Branca;L5;ATIVO;REGULAR;-
120210123;2020.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
119210326;2019.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L1;INATIVO;GRADUADO;2023.2
120210348;2020.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L5;INATIVO;CANCELAMENTO POR ABANDONO;2023.1
121110759;2021.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L5;ATIVO;REGULAR;-
120110412;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;-;ATIVO;REGULAR;-
123210180;2023.2;SISU;2023;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-
119210841;2019.2;SISU;2023;Solteiro;MASCULINO;20;Branca;L5;ATIVO;REGULAR;-
123111045;2023.1;SISU;2023;Solteiro;MASCULINO;20;Parda;L2;ATIVO;REGULAR;-
123110463;2023.1;SISU;2023;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
119211092;2019.2;SISU;2023;Solteiro;MASCULINO;18;Preta;L2;ATIVO;REGULAR;-
120110380;2020.1;SISU;2017;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2024.2
120210355;2020.2;SISU;2023;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2024.1
118110162;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2021.2
122110634;2022.1;SISU;2017;Solteiro;MASCULINO;17;Branca;L9;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2023.1
120211073;2020.2;SISU;2017;Solteiro;MASCULINO;19;Branca;L1;INATIVO;CANCELADO 3 REPROV MESMA DISCIPLINA;2023.2
120210220;2020.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;ATIVO;REGULAR;-
123110372;2023.1;SISU;2023;Solteiro;FEMININO;17;Parda;L2;ATIVO;REGULAR;-
121210219;2021.2;SISU;2023;Solteiro;MASCULINO;20;Preta;L2;INATIVO;CANCELAMENTO POR ABANDONO;2024.1
121110391;2021.1;SISU;2017;Solteiro;MASCULINO;20;Branca;-;ATIVO;REGULAR;-
120210532;2020.2;SISU;2017;Solteiro;MASCULINO;17;Branca;L1;ATIVO;REGULAR;-
119111098;2019.1;SISU;2017;Solteiro;MASCULINO;22;Branca;L1;INATIVO;GRADUADO;2023.2
120210257;2020.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;INATIVO;CANCELADO REPROVOU TODAS POR FALTAS;2023.1
123210487;2023.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
122210275;2022.2;SISU;2017;Solteiro;MASCULINO;20;Branca;L9;INATIVO;CANCELAMENTO POR ABANDONO;2023.2
119110256;2019.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2023.2
118110521;2018.1;SISU;2017;Solteiro;MASCULINO;20;Parda;L2;INATIVO;GRADUADO;2022.1
120110785;2020.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L5;ATIVO;REGULAR;-
119110510;2019.1;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;GRADUADO;2024.1
122110677;2022.1;SISU;2023;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
119111440;2019.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2023.1
123210154;2023.2;SISU;2023;Solteiro;MASCULINO;20;Branca;L13;ATIVO;REGULAR;-
122110695;2022.1;SISU;2023;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
122111020;2022.1;SISU;2023;Solteiro;FEMININO;19;Parda;L2;ATIVO;REGULAR;-
118210967;2018.2;REOPCAO;2017;Solteiro;MASCULINO;22;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2024.2
123210203;2023.2;SISU;2023;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-
119210321;2019.2;SISU;2017;Solteiro;FEMININO;17;Branca;L1;INATIVO;GRADUADO;2023.1
121110595;2021.1;SISU;2023;Solteiro;MASCULINO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2024.1
118110815;2018.1;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;GRADUADO;2022.1
119211125;2019.2;SISU;2017;Solteiro;FEMININO;19;Parda;L6;ATIVO;REGULAR;-
120210105;2020.2;SISU;2023;Solteiro;MASCULINO;18;Parda;-;INATIVO;CANCELAMENTO POR ABANDONO;2023.2
122110382;2022.1;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
120110518;2020.1;SISU;2017;Solteiro;FEMININO;18;Parda;L2;ATIVO;REGULAR;-
120210334;2020.2;SISU;2017;Solteiro;MASCULINO;18;Branca;L5;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2021.1
120110204;2020.1;SISU;2017;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
122210600;2022.2;SISU;2023;Solteiro;MASCULINO;20;Branca;L5;ATIVO;REGULAR;-
120110012;2020.1;SISU;2017;Solteiro;MASCULINO;17;Branca;-;INATIVO;GRADUADO;2024.1
121211066;2021.2;SISU;2023;Solteiro;MASCULINO;20;Preta;L2;ATIVO;REGULAR;-
120210943;2020.2;SISU;2017;Solteiro;MASCULINO;19;Parda;L2;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2020.2
121110617;2021.1;SISU;2017;Solteiro;FEMININO;19;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
121210309;2021.2;SISU;2017;Solteiro;MASCULINO;21;Parda;L1;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
120210059;2020.2;SISU;2017;Solteiro;MASCULINO;18;Parda;-;ATIVO;REGULAR;-
120210513;2020.2;SISU;2017;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
122210847;2022.2;SISU;2023;Solteiro;FEMININO;18;Branca;L5;ATIVO;REGULAR;-
120110707;2020.1;SISU;2017;Solteiro;FEMININO;18;Branca;L1;ATIVO;REGULAR;-
119110971;2019.1;SISU;2017;Solteiro;MASCULINO;18;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2021.1
123210975;2023.2;SISU;2023;Solteiro;MASCULINO;18;Branca;L1;ATIVO;REGULAR;-
122210305;2022.2;SISU;2023;Solteiro;FEMININO;19;Branca;L1;ATIVO;REGULAR;-
122210824;2022.2;SISU;2023;Solteiro;MASCULINO;19;Parda;L6;ATIVO;REGULAR;-
120210483;2020.2;SISU;2017;Solteiro;FEMININO;18;Parda;L2;ATIVO;REGULAR;-
119210567;2019.2;SISU;2017;Solteiro;MASCULINO;20;Parda;L6;INATIVO;CANCELAMENTO POR ABANDONO;2022.2
118210485;2018.2;SISU;2017;Solteiro;MASCULINO;18;Branca;-;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2018.2
122110574;2022.1;SISU;2023;Solteiro;MASCULINO;18;Parda;L2;ATIVO;REGULAR;-
120111313;2020.1;SISU;2017;Solteiro;FEMININO;19;Parda;L2;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
120210727;2020.2;SISU;2023;Solteiro;MASCULINO;18;Parda;L6;ATIVO;REGULAR;-
121210070;2021.2;SISU;2017;Solteiro;MASCULINO;19;Branca;-;INATIVO;CANCELAMENTO POR ABANDONO;2022.1
122210495;2022.2;SISU;2023;Solteiro;MASCULINO;19;Parda;L6;ATIVO;REGULAR;-
122110322;2022.1;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
122110386;2022.1;SISU;2023;Solteiro;MASCULINO;18;Branca;-;ATIVO;REGULAR;-
122210303;2022.2;SISU;2023;Solteiro;FEMININO;19;Branca;L1;ATIVO;REGULAR;-
122211030;2022.2;SISU;2017;Solteiro;FEMININO;18;Branca;L5;INATIVO;CANCELAMENTO P SOLICITACAO ALUNO;2022.2
121210114;2021.2;SISU;2023;Solteiro;MASCULINO;19;Branca;-;ATIVO;REGULAR;-
119210141;2019.2;SISU;2017;Solteiro;FEMININO;18;Parda;-;ATIVO;REGULAR;-
121110444;2021.1;SISU;2017;Solteiro;FEMININO;19;Parda;L2;ATIVO;REGULAR;-
122210568;2022.2;SISU;2023;Solteiro;MASCULINO;19;Branca;L1;ATIVO;REGULAR;-
